Precinct,RegVoters,Early,Eday,Tot,County,EarlyTO,EdayTO,TotTO,EarlyColor,EdayColor,TotColor,Key,MergeField,PrecinctName,LivePrecinctName,City_Twp
FAIR7WD2,835,20,22,42,Butler,  2.4%, 2.63%, 5.03%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&FAIR7WD2,BUTLERAAR,FAIR7WD2,FAIR7WD2,Fairfield
FAIR7WD3,720,26,37,63,Butler, 3.61%, 5.14%, 8.75%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&FAIR7WD3,BUTLERAAZ,FAIR7WD3,FAIR7WD3,Fairfield
FAIR7WD4,771,12,34,46,Butler, 1.56%, 4.41%, 5.97%,#FFFFAA,#FFFFD4,#FFFF7F,Butler&FAIR7WD4,BUTLERABM,FAIR7WD4,FAIR7WD4,Fairfield
FAIR8WD1,653,21,11,32,Butler, 3.22%, 1.68%,  4.9%,#FFFFD4,#FFFF7F,#FFFF7F,Butler&FAIR8WD1,BUTLERAAH,FAIR8WD1,FAIR8WD1,Fairfield
FAIR8WD2,344,9,4,13,Butler, 2.62%, 1.16%, 3.78%,#FFFFD4,#FFFF7F,#FFFF55,Butler&FAIR8WD2,BUTLERAAS,FAIR8WD2,FAIR8WD2,Fairfield
FAIR8WD3,630,21,19,40,Butler, 3.33%, 3.02%, 6.35%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&FAIR8WD3,BUTLERABA,FAIR8WD3,FAIR8WD3,Fairfield
FAIR8WD4,752,27,46,73,Butler, 3.59%, 6.12%, 9.71%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR8WD4,BUTLERABN,FAIR8WD4,FAIR8WD4,Fairfield
FAIR9WD1,509,28,13,41,Butler,  5.5%, 2.55%, 8.06%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&FAIR9WD1,BUTLERAAI,FAIR9WD1,FAIR9WD1,Fairfield
FAIR9WD3,773,18,13,31,Butler, 2.33%, 1.68%, 4.01%,#FFFFD4,#FFFF7F,#FFFF55,Butler&FAIR9WD3,BUTLERALE,FAIR9WD3,FAIR9WD3,Fairfield
FAIR9WD4,691,25,49,74,Butler, 3.62%, 7.09%,10.71%,#FFFFD4,#FFFFFF,#FFFFD4,Butler&FAIR9WD4,BUTLERABO,FAIR9WD4,FAIR9WD4,Fairfield
FAIRFIELD TWP 1,694,66,36,102,Butler, 9.51%, 5.19%, 14.7%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&FAIRFIELD TWP 1,BUTLERAFO,FAIRFIELD TWP 1,FAIRFIELD TWP 1,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 10,758,41,39,80,Butler, 5.41%, 5.15%,10.55%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&FAIRFIELD TWP 10,BUTLERAFX,FAIRFIELD TWP 10,FAIRFIELD TWP 10,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 11,1205,72,67,139,Butler, 5.98%, 5.56%,11.54%,#FFFFFF,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 11,BUTLERAFY,FAIRFIELD TWP 11,FAIRFIELD TWP 11,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 12,1334,158,43,201,Butler,11.84%, 3.22%,15.07%,#7FBF7F,#FFFFAA,#AAD4AA,Butler&FAIRFIELD TWP 12,BUTLERAFZ,FAIRFIELD TWP 12,FAIRFIELD TWP 12,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 13,458,26,35,61,Butler, 5.68%, 7.64%,13.32%,#FFFFFF,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 13,BUTLERAGA,FAIRFIELD TWP 13,FAIRFIELD TWP 13,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 14,66,4,8,12,Butler, 6.06%,12.12%,18.18%,#D4E9D4,#7FBF7F,#7FBF7F,Butler&FAIRFIELD TWP 14,BUTLERAKW,FAIRFIELD TWP 14,FAIRFIELD TWP 14,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 15,1226,98,62,160,Butler, 7.99%, 5.06%,13.05%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&FAIRFIELD TWP 15,BUTLERALG,FAIRFIELD TWP 15,FAIRFIELD TWP 15,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 16,794,57,42,99,Butler, 7.18%, 5.29%,12.47%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 16,BUTLERALH,FAIRFIELD TWP 16,FAIRFIELD TWP 16,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 17,656,78,36,114,Butler,11.89%, 5.49%,17.38%,#7FBF7F,#FFFFD4,#7FBF7F,Butler&FAIRFIELD TWP 17,BUTLERALI,FAIRFIELD TWP 17,FAIRFIELD TWP 17,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 18,1347,64,46,110,Butler, 4.75%, 3.41%, 8.17%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&FAIRFIELD TWP 18,BUTLERALP,FAIRFIELD TWP 18,FAIRFIELD TWP 18,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 19,847,54,55,109,Butler, 6.38%, 6.49%,12.87%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&FAIRFIELD TWP 19,BUTLERAME,FAIRFIELD TWP 19,FAIRFIELD TWP 19,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 2,637,14,15,29,Butler,  2.2%, 2.35%, 4.55%,#FFFFD4,#FFFFAA,#FFFF55,Butler&FAIRFIELD TWP 2,BUTLERAFP,FAIRFIELD TWP 2,FAIRFIELD TWP 2,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 3,790,27,27,54,Butler, 3.42%, 3.42%, 6.84%,#FFFFD4,#FFFFAA,#FFFFAA,Butler&FAIRFIELD TWP 3,BUTLERAFQ,FAIRFIELD TWP 3,FAIRFIELD TWP 3,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 4,1388,89,63,152,Butler, 6.41%, 4.54%,10.95%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 4,BUTLERAFR,FAIRFIELD TWP 4,FAIRFIELD TWP 4,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 5,591,43,24,67,Butler, 7.28%, 4.06%,11.34%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 5,BUTLERAFS,FAIRFIELD TWP 5,FAIRFIELD TWP 5,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 6,1052,64,54,118,Butler, 6.08%, 5.13%,11.22%,#D4E9D4,#FFFFD4,#FFFFFF,Butler&FAIRFIELD TWP 6,BUTLERAFT,FAIRFIELD TWP 6,FAIRFIELD TWP 6,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 7,821,48,55,103,Butler, 5.85%,  6.7%,12.55%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&FAIRFIELD TWP 7,BUTLERAFU,FAIRFIELD TWP 7,FAIRFIELD TWP 7,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 8,757,66,40,106,Butler, 8.72%, 5.28%,   14%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&FAIRFIELD TWP 8,BUTLERAFV,FAIRFIELD TWP 8,FAIRFIELD TWP 8,Fairfield Twp (Butler Co.)
FAIRFIELD TWP 9,764,72,47,119,Butler, 9.42%, 6.15%,15.58%,#AAD4AA,#FFFFFF,#AAD4AA,Butler&FAIRFIELD TWP 9,BUTLERAFW,FAIRFIELD TWP 9,FAIRFIELD TWP 9,Fairfield Twp (Butler Co.)
HAM10WD1,751,41,25,66,Butler, 5.46%, 3.33%, 8.79%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM10WD1,BUTLERABZ,HAM10WD1,HAM10WD1,Hamilton
HAM11WD1,848,36,31,67,Butler, 4.25%, 3.66%,  7.9%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM11WD1,BUTLERACA,HAM11WD1,HAM11WD1,Hamilton
HAM12WD1,812,26,23,49,Butler,  3.2%, 2.83%, 6.03%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM12WD1,BUTLERACB,HAM12WD1,HAM12WD1,Hamilton
HAM13WD1,620,33,16,49,Butler, 5.32%, 2.58%,  7.9%,#FFFFFF,#FFFFAA,#FFFFAA,Butler&HAM13WD1,BUTLERACC,HAM13WD1,HAM13WD1,Hamilton
HAM14WD1,555,29,21,50,Butler, 5.23%, 3.78%, 9.01%,#FFFFFF,#FFFFAA,#FFFFD4,Butler&HAM14WD1,BUTLERACD,HAM14WD1,HAM14WD1,Hamilton
HAM15WD1,1022,82,81,163,Butler, 8.02%, 7.93%,15.95%,#AAD4AA,#D4E9D4,#AAD4AA,Butler&HAM15WD1,BUTLERACE,HAM15WD1,HAM15WD1,Hamilton
HAM16WD1,523,50,28,78,Butler, 9.56%, 5.35%,14.91%,#AAD4AA,#FFFFD4,#AAD4AA,Butler&HAM16WD1,BUTLERACF,HAM16WD1,HAM16WD1,Hamilton
HAM17WD1,949,23,26,49,Butler, 2.42%, 2.74%, 5.16%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM17WD1,BUTLERACG,HAM17WD1,HAM17WD1,Hamilton
HAM18WD1,1520,174,125,299,Butler,11.45%, 8.22%,19.67%,#7FBF7F,#D4E9D4,#55AA55,Butler&HAM18WD1,BUTLERACH,HAM18WD1,HAM18WD1,Hamilton
HAM19WD1,741,7,8,15,Butler, 0.94%, 1.08%, 2.02%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&HAM19WD1,BUTLERACI,HAM19WD1,HAM19WD1,Hamilton
HAM1WD1,856,40,58,98,Butler, 4.67%, 6.78%,11.45%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM1WD1,BUTLERABQ,HAM1WD1,HAM1WD1,Hamilton
HAM1WD2,607,18,20,38,Butler, 2.97%, 3.29%, 6.26%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM1WD2,BUTLERACN,HAM1WD2,HAM1WD2,Hamilton
HAM1WD3,930,30,30,60,Butler, 3.23%, 3.23%, 6.45%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM1WD3,BUTLERACQ,HAM1WD3,HAM1WD3,Hamilton
HAM1WD4,974,26,11,37,Butler, 2.67%, 1.13%,  3.8%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM1WD4,BUTLERACT,HAM1WD4,HAM1WD4,Hamilton
HAM1WD5,890,8,13,21,Butler,  0.9%, 1.46%, 2.36%,#FFFFAA,#FFFF7F,#FFFF2A,Butler&HAM1WD5,BUTLERACX,HAM1WD5,HAM1WD5,Hamilton
HAM1WD6,735,17,11,28,Butler, 2.31%,  1.5%, 3.81%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM1WD6,BUTLERADA,HAM1WD6,HAM1WD6,Hamilton
HAM20WD1,883,41,51,92,Butler, 4.64%, 5.78%,10.42%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM20WD1,BUTLERACJ,HAM20WD1,HAM20WD1,Hamilton
HAM21WD1,883,42,48,90,Butler, 4.76%, 5.44%,10.19%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM21WD1,BUTLERACK,HAM21WD1,HAM21WD1,Hamilton
HAM22WD1,917,37,56,93,Butler, 4.03%, 6.11%,10.14%,#FFFFFF,#FFFFFF,#FFFFD4,Butler&HAM22WD1,BUTLERACL,HAM22WD1,HAM22WD1,Hamilton
HAM23WD1,484,32,37,69,Butler, 6.61%, 7.64%,14.26%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&HAM23WD1,BUTLERACM,HAM23WD1,HAM23WD1,Hamilton
HAM24WD1,488,28,39,67,Butler, 5.74%, 7.99%,13.73%,#FFFFFF,#D4E9D4,#D4E9D4,Butler&HAM24WD1,BUTLERALV,HAM24WD1,HAM24WD1,Hamilton
HAM25WD1,1375,32,47,79,Butler, 2.33%, 3.42%, 5.75%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM25WD1,BUTLERAMF,HAM25WD1,HAM25WD1,Hamilton
HAM2WD1,936,43,58,101,Butler, 4.59%,  6.2%,10.79%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HAM2WD1,BUTLERABR,HAM2WD1,HAM2WD1,Hamilton
HAM2WD2,580,13,13,26,Butler, 2.24%, 2.24%, 4.48%,#FFFFD4,#FFFFAA,#FFFF55,Butler&HAM2WD2,BUTLERACO,HAM2WD2,HAM2WD2,Hamilton
HAM2WD3,1136,19,28,47,Butler, 1.67%, 2.46%, 4.14%,#FFFFAA,#FFFFAA,#FFFF55,Butler&HAM2WD3,BUTLERACR,HAM2WD3,HAM2WD3,Hamilton
HAM2WD4,1176,35,21,56,Butler, 2.98%, 1.79%, 4.76%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM2WD4,BUTLERACU,HAM2WD4,HAM2WD4,Hamilton
HAM2WD5,716,10,16,26,Butler,  1.4%, 2.23%, 3.63%,#FFFFAA,#FFFFAA,#FFFF55,Butler&HAM2WD5,BUTLERACY,HAM2WD5,HAM2WD5,Hamilton
HAM2WD6,899,17,31,48,Butler, 1.89%, 3.45%, 5.34%,#FFFFAA,#FFFFAA,#FFFF7F,Butler&HAM2WD6,BUTLERADB,HAM2WD6,HAM2WD6,Hamilton
HAM3WD1,700,28,19,47,Butler,    4%, 2.71%, 6.71%,#FFFFFF,#FFFFAA,#FFFF7F,Butler&HAM3WD1,BUTLERABS,HAM3WD1,HAM3WD1,Hamilton
HAM3WD5,1269,33,20,53,Butler,  2.6%, 1.58%, 4.18%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM3WD5,BUTLERACZ,HAM3WD5,HAM3WD5,Hamilton
HAM3WD6,660,15,10,25,Butler, 2.27%, 1.52%, 3.79%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM3WD6,BUTLERADC,HAM3WD6,HAM3WD6,Hamilton
HAM4WD1,794,19,19,38,Butler, 2.39%, 2.39%, 4.79%,#FFFFD4,#FFFFAA,#FFFF55,Butler&HAM4WD1,BUTLERABT,HAM4WD1,HAM4WD1,Hamilton
HAM4WD6,898,20,45,65,Butler, 2.23%, 5.01%, 7.24%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HAM4WD6,BUTLERADD,HAM4WD6,HAM4WD6,Hamilton
HAM5WD1,803,11,16,27,Butler, 1.37%, 1.99%, 3.36%,#FFFFAA,#FFFFAA,#FFFF55,Butler&HAM5WD1,BUTLERABU,HAM5WD1,HAM5WD1,Hamilton
HAM5WD6,745,27,23,50,Butler, 3.62%, 3.09%, 6.71%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM5WD6,BUTLERADE,HAM5WD6,HAM5WD6,Hamilton
HAM6WD1,677,33,63,96,Butler, 4.87%, 9.31%,14.18%,#FFFFFF,#D4E9D4,#D4E9D4,Butler&HAM6WD1,BUTLERABV,HAM6WD1,HAM6WD1,Hamilton
HAM6WD6,253,6,2,8,Butler, 2.37%, 0.79%, 3.16%,#FFFFD4,#FFFF7F,#FFFF55,Butler&HAM6WD6,BUTLERADF,HAM6WD6,HAM6WD6,Hamilton
HAM7WD1,1516,126,91,217,Butler, 8.31%,    6%,14.31%,#AAD4AA,#FFFFFF,#D4E9D4,Butler&HAM7WD1,BUTLERABW,HAM7WD1,HAM7WD1,Hamilton
HAM7WD6,702,31,40,71,Butler, 4.42%,  5.7%,10.11%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM7WD6,BUTLERADG,HAM7WD6,HAM7WD6,Hamilton
HAM8WD1,855,15,31,46,Butler, 1.75%, 3.63%, 5.38%,#FFFFAA,#FFFFAA,#FFFF7F,Butler&HAM8WD1,BUTLERABX,HAM8WD1,HAM8WD1,Hamilton
HAM8WD6,793,20,30,50,Butler, 2.52%, 3.78%, 6.31%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&HAM8WD6,BUTLERAKT,HAM8WD6,HAM8WD6,Hamilton
HAM9WD1,842,36,46,82,Butler, 4.28%, 5.46%, 9.74%,#FFFFFF,#FFFFD4,#FFFFD4,Butler&HAM9WD1,BUTLERABY,HAM9WD1,HAM9WD1,Hamilton
HANOVER TWP 1,235,13,15,28,Butler, 5.53%, 6.38%,11.91%,#FFFFFF,#FFFFFF,#FFFFFF,Butler&HANOVER TWP 1,BUTLERAGB,HANOVER TWP 1,HANOVER TWP 1,Hanover Twp (Butler Co.)
HANOVER TWP 10,487,31,53,84,Butler, 6.37%,10.88%,17.25%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&HANOVER TWP 10,BUTLERALO,HANOVER TWP 10,HANOVER TWP 10,Hanover Twp (Butler Co.)
HANOVER TWP 2,838,50,86,136,Butler, 5.97%,10.26%,16.23%,#FFFFFF,#AAD4AA,#AAD4AA,Butler&HANOVER TWP 2,BUTLERAGC,HANOVER TWP 2,HANOVER TWP 2,Hanover Twp (Butler Co.)
HANOVER TWP 3,565,74,61,135,Butler, 13.1%, 10.8%,23.89%,#55AA55,#AAD4AA,#008000,Butler&HANOVER TWP 3,BUTLERAGD,HANOVER TWP 3,HANOVER TWP 3,Hanover Twp (Butler Co.)
HANOVER TWP 4,821,60,83,143,Butler, 7.31%,10.11%,17.42%,#D4E9D4,#AAD4AA,#7FBF7F,Butler&HANOVER TWP 4,BUTLERAGE,HANOVER TWP 4,HANOVER TWP 4,Hanover Twp (Butler Co.)
HANOVER TWP 5,1024,59,95,154,Butler, 5.76%, 9.28%,15.04%,#FFFFFF,#D4E9D4,#AAD4AA,Butler&HANOVER TWP 5,BUTLERAGF,HANOVER TWP 5,HANOVER TWP 5,Hanover Twp (Butler Co.)
HANOVER TWP 6,137,2,10,12,Butler, 1.46%,  7.3%, 8.76%,#FFFFAA,#FFFFFF,#FFFFAA,Butler&HANOVER TWP 6,BUTLERAGG,HANOVER TWP 6,HANOVER TWP 6,Hanover Twp (Butler Co.)
HANOVER TWP 7,963,35,49,84,Butler, 3.63%, 5.09%, 8.72%,#FFFFD4,#FFFFD4,#FFFFAA,Butler&HANOVER TWP 7,BUTLERAGH,HANOVER TWP 7,HANOVER TWP 7,Hanover Twp (Butler Co.)
HANOVER TWP 8,527,39,79,118,Butler,  7.4%,14.99%,22.39%,#D4E9D4,#55AA55,#2A952A,Butler&HANOVER TWP 8,BUTLERALM,HANOVER TWP 8,HANOVER TWP 8,Hanover Twp (Butler Co.)
HANOVER TWP 9,349,35,29,64,Butler,10.03%, 8.31%,18.34%,#7FBF7F,#D4E9D4,#7FBF7F,Butler&HANOVER TWP 9,BUTLERALN,HANOVER TWP 9,HANOVER TWP 9,Hanover Twp (Butler Co.)
LEMON TWP 1,384,8,13,21,Butler, 2.08%, 3.39%, 5.47%,#FFFFD4,#FFFFAA,#FFFF7F,Butler&LEMON TWP 1,BUTLERAGJ,LEMON TWP 1,LEMON TWP 1,Lemon Twp
LEMON TWP 2,687,9,20,29,Butler, 1.31%, 2.91%, 4.22%,#FFFFAA,#FFFFAA,#FFFF55,Butler&LEMON TWP 2,BUTLERAGK,LEMON TWP 2,LEMON TWP 2,Lemon Twp
LIBERTY TWP 1,894,86,38,124,Butler, 9.62%, 4.25%,13.87%,#AAD4AA,#FFFFD4,#D4E9D4,Butler&LIBERTY TWP 1,BUTLERAGL,LIBERTY TWP 1,LIBERTY TWP 1,Liberty Twp (Butler Co.)
LIBERTY TWP 10,1132,88,77,165,Butler, 7.77%,  6.8%,14.58%,#D4E9D4,#FFFFFF,#D4E9D4,Butler&LIBERTY TWP 10,BUTLERAGU,LIBERTY TWP 10,LIBERTY TWP 10,Liberty Twp (Butler Co.)
LIBERTY TWP 11,741,102,72,174,Butler,13.77%, 9.72%,23.48%,#55AA55,#D4E9D4,#008000,Butler&LIBERTY TWP 11,BUTLERAGV,LIBERTY TWP 11,LIBERTY TWP 11,Liberty Twp (Butler Co.)
LIBERTY TWP 12,839,95,101,196,Butler,11.32%,12.04%,23.36%,#7FBF7F,#7FBF7F,#008000,Butler&LIBERTY TWP 12,BUTLERAGW,LIBERTY TWP 12,LIBERTY TWP 12,Liberty Twp (Butler Co.)
LIBERTY TWP 13,1077,121,109,230,Butler,11.23%,10.12%,21.36%,#7FBF7F,#AAD4AA,#2A952A,Butler&LIBERTY TWP 13,BUTLERAGX,LIBERTY TWP 13,LIBERTY TWP 13,Liberty Twp (Butler Co.)
LIBERTY TWP 14,1068,153,117,270,Butler,14.33%,10.96%,25.28%,#2A952A,#AAD4AA,#008000,Butler&LIBERTY TWP 14,BUTLERAKX,LIBERTY TWP 14,LIBERTY TWP 14,Liberty Twp (Butler Co.)
LIBERTY TWP 15,912,97,96,193,Butler,10.64%,10.53%,21.16%,#7FBF7F,#AAD4AA,#2A952A,Butler&LIBERTY TWP 15,BUTLERAKY,LIBERTY TWP 15,LIBERTY TWP 15,Liberty Twp (Butler Co.)
LIBERTY TWP 16,887,89,71,160,Butler,10.03%,    8%,18.04%,#7FBF7F,#D4E9D4,#7FBF7F,Butler&LIBERTY TWP 16,BUTLERAKZ,LIBERTY TWP 16,LIBERTY TWP 16,Liberty Twp (Butler Co.)
LIBERTY TWP 17,927,100,104,204,Butler,10.79%,11.22%,22.01%,#7FBF7F,#AAD4AA,#2A952A,Butler&LIBERTY TWP 17,BUTLERALA,LIBERTY TWP 17,LIBERTY TWP 17,Liberty Twp (Butler Co.)
